Tensor2Tensor HParams,MOSES BLEU,Sparsity,l0_norm_weight,l0_norm_weight_fn,dkl_weight_start,dkl_weight_diff,regularization
sparse_transformer_l0_regularization,25.56,0.284692138433,2.2222222222222224e-8,linear,0,300000,none
sparse_transformer_l0_regularization,26.82,0.179492369294,2.2222222222222224e-8,linear,100000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.57,0.154416680336,2.2222222222222224e-8,linear,100000,300000,label_smoothing
sparse_transformer_l0_regularization,25.66,0.124552577734,2.2222222222222224e-8,linear,100000,300000,none
sparse_transformer_l0_regularization,26.87,0.247116088867,2.2222222222222224e-8,linear,200000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.43,0.217665985227,2.2222222222222224e-8,linear,200000,300000,label_smoothing
sparse_transformer_l0_regularization,25.72,0.185545086861,2.2222222222222224e-8,linear,200000,300000,none
sparse_transformer_l0_regularization,26.77,0.309291273355,2.2222222222222222e-7,cubic,0,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.52,0.285125285387,2.2222222222222222e-7,cubic,0,300000,label_smoothing
sparse_transformer_l0_regularization,25.61,0.240895286202,2.2222222222222222e-7,cubic,0,300000,none
sparse_transformer_l0_regularization,26.39,0.391135901213,2.2222222222222222e-7,cubic,100000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.66,0.37152415514,2.2222222222222222e-7,cubic,100000,300000,label_smoothing
sparse_transformer_l0_regularization,25.59,0.325293600559,2.2222222222222222e-7,cubic,100000,300000,none
sparse_transformer_l0_regularization,26.98,0.201930746436,2.2222222222222222e-7,cubic,200000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.68,0.177009135485,2.2222222222222222e-7,cubic,200000,300000,label_smoothing
sparse_transformer_l0_regularization,25.65,0.141943976283,2.2222222222222222e-7,cubic,200000,300000,none
sparse_transformer_l0_regularization,26.75,0.262747645378,1.5555555555555554e-7,cubic,0,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.69,0.235864266753,1.5555555555555554e-7,cubic,0,300000,label_smoothing
sparse_transformer_l0_regularization,25.96,0.19929215312,1.5555555555555554e-7,cubic,0,300000,none
sparse_transformer_l0_regularization,27.06,0.104171790183,1.5555555555555554e-7,cubic,100000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.6,0.083851903677,1.5555555555555554e-7,cubic,100000,300000,label_smoothing
sparse_transformer_l0_regularization,26.02,0.0595298744738,1.5555555555555554e-7,cubic,100000,300000,none
sparse_transformer_l0_regularization,27.12,0.170050486922,1.5555555555555554e-7,cubic,200000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.52,0.146940886974,1.5555555555555554e-7,cubic,200000,300000,label_smoothing
sparse_transformer_l0_regularization,25.81,0.116705343127,1.5555555555555554e-7,cubic,200000,300000,none
sparse_transformer_l0_regularization,27.02,0.0498461872339,8.88888888888889e-8,cubic,0,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.66,0.0365385003388,8.88888888888889e-8,cubic,0,300000,label_smoothing
sparse_transformer_l0_regularization,25.57,0.0192129984498,8.88888888888889e-8,cubic,0,300000,none
sparse_transformer_l0_regularization,27.12,0.0884116292,8.88888888888889e-8,cubic,100000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.48,0.0721614062786,8.88888888888889e-8,cubic,100000,300000,label_smoothing
sparse_transformer_l0_regularization,26.09,0.0433711335063,8.88888888888889e-8,cubic,100000,300000,none
sparse_transformer_l0_regularization,26.88,0.0163506604731,8.88888888888889e-8,cubic,200000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.26,0.00951712951064,8.88888888888889e-8,cubic,200000,300000,label_smoothing
sparse_transformer_l0_regularization,25.58,0.00525718461722,8.88888888888889e-8,cubic,200000,300000,none
sparse_transformer_l0_regularization,27.36,0.0401545912027,2.2222222222222224e-8,cubic,0,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.44,0.0263540092856,2.2222222222222224e-8,cubic,0,300000,label_smoothing
sparse_transformer_l0_regularization,25.91,0.0147355962545,2.2222222222222224e-8,cubic,0,300000,none
sparse_transformer_l0_regularization,27.32,0.00336991995573,2.2222222222222224e-8,cubic,100000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.33,0.00182223890442,2.2222222222222224e-8,cubic,100000,300000,label_smoothing
sparse_transformer_l0_regularization,25.62,0.00170186301693,2.2222222222222224e-8,cubic,100000,300000,none
sparse_transformer_l0_regularization,26.83,0.0114515423775,2.2222222222222224e-8,cubic,200000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.82,0.00642892206088,2.2222222222222224e-8,cubic,200000,300000,label_smoothing
sparse_transformer_l0_regularization,25.21,0.0033072354272,2.2222222222222224e-8,cubic,200000,300000,none
sparse_transformer_l0_regularization,26.28,0.468771159649,2.2222222222222222e-7,linear,0,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.89,0.441392183304,2.2222222222222222e-7,linear,0,400000,label_smoothing
sparse_transformer_l0_regularization,26.26,0.387974947691,2.2222222222222222e-7,linear,0,400000,none
sparse_transformer_l0_regularization,25.96,0.587633728981,2.2222222222222222e-7,linear,100000,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.26,0.567946135998,2.2222222222222222e-7,linear,100000,400000,label_smoothing
sparse_transformer_l0_regularization,25.6,0.513202607632,2.2222222222222222e-7,linear,100000,400000,none
sparse_transformer_l0_regularization,26.71,0.311634838581,1.5555555555555554e-7,linear,0,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.3,0.280486851931,1.5555555555555554e-7,linear,0,400000,label_smoothing
sparse_transformer_l0_regularization,25.86,0.240772068501,1.5555555555555554e-7,linear,0,400000,none
sparse_transformer_l0_regularization,26.5,0.415523260832,1.5555555555555554e-7,linear,100000,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.74,0.381225943565,1.5555555555555554e-7,linear,100000,400000,label_smoothing
sparse_transformer_l0_regularization,25.66,0.330888003111,1.5555555555555554e-7,linear,100000,400000,none
sparse_transformer_l0_regularization,26.56,0.383899331093,8.88888888888889e-8,linear,0,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.82,0.35839176178,8.88888888888889e-8,linear,0,400000,label_smoothing
sparse_transformer_l0_regularization,23.88,0.221636801958,8.88888888888889e-8,linear,0,400000,none
sparse_transformer_l0_regularization,26.07,0.496982365847,8.88888888888889e-8,linear,100000,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.74,0.475481897593,8.88888888888889e-8,linear,100000,400000,label_smoothing
sparse_transformer_l0_regularization,25.48,0.422709941864,8.88888888888889e-8,linear,100000,400000,none
sparse_transformer_l0_regularization,26.81,0.2515232265,2.2222222222222224e-8,linear,0,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.39,0.22493250668,2.2222222222222224e-8,linear,0,400000,label_smoothing
sparse_transformer_l0_regularization,25.49,0.189698725939,2.2222222222222224e-8,linear,0,400000,none
sparse_transformer_l0_regularization,26.85,0.340922564268,2.2222222222222224e-8,linear,100000,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.51,0.309704422951,2.2222222222222224e-8,linear,100000,400000,label_smoothing
sparse_transformer_l0_regularization,25.33,0.267933428288,2.2222222222222224e-8,linear,100000,400000,none
sparse_transformer_l0_regularization,26.85,0.268570333719,2.2222222222222222e-7,cubic,0,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.74,0.24647949636,2.2222222222222222e-7,cubic,0,400000,label_smoothing
sparse_transformer_l0_regularization,25.39,0.204390123487,2.2222222222222222e-7,cubic,0,400000,none
sparse_transformer_l0_regularization,26.87,0.367498427629,2.2222222222222222e-7,cubic,100000,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.42,0.346107214689,2.2222222222222222e-7,cubic,100000,400000,label_smoothing
sparse_transformer_l0_regularization,25.97,0.300082534552,2.2222222222222222e-7,cubic,100000,400000,none
sparse_transformer_l0_regularization,27.04,0.163611277938,1.5555555555555554e-7,cubic,0,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.65,0.140386343002,1.5555555555555554e-7,cubic,0,400000,label_smoothing
sparse_transformer_l0_regularization,25.34,0.106193199754,1.5555555555555554e-7,cubic,0,400000,none
sparse_transformer_l0_regularization,26.87,0.2436722368,1.5555555555555554e-7,cubic,100000,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.87,0.219705268741,1.5555555555555554e-7,cubic,100000,400000,label_smoothing
sparse_transformer_l0_regularization,25.96,0.182587146759,1.5555555555555554e-7,cubic,100000,400000,none
sparse_transformer_l0_regularization,26.8,0.0302017647773,8.88888888888889e-8,cubic,0,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.24,0.0191703997552,8.88888888888889e-8,cubic,0,400000,label_smoothing
sparse_transformer_l0_regularization,25.97,0.0107220672071,8.88888888888889e-8,cubic,0,400000,none
sparse_transformer_l0_regularization,26.91,0.073364906013,8.88888888888889e-8,cubic,100000,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.4,0.0581427440047,8.88888888888889e-8,cubic,100000,400000,label_smoothing
sparse_transformer_l0_regularization,25.79,0.0327176600695,8.88888888888889e-8,cubic,100000,400000,none
sparse_transformer_l0_regularization,27.02,0.00805922690779,2.2222222222222224e-8,cubic,0,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.61,0.00415767589584,2.2222222222222224e-8,cubic,0,400000,label_smoothing
sparse_transformer_l0_regularization,25.91,0.002407256281,2.2222222222222224e-8,cubic,0,400000,none
sparse_transformer_l0_regularization,27.02,0.0298236273229,2.2222222222222224e-8,cubic,100000,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.46,0.0190516281873,2.2222222222222224e-8,cubic,100000,400000,label_smoothing
sparse_transformer_l0_regularization,25.79,0.00978883914649,2.2222222222222224e-8,cubic,100000,400000,none
sparse_transformer_l0_regularization,26.59,0.419582903385,2.2222222222222222e-7,linear,0,500000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.47,0.392166882753,2.2222222222222222e-7,linear,0,500000,label_smoothing
sparse_transformer_l0_regularization,26.07,0.343666791916,2.2222222222222222e-7,linear,0,500000,none
sparse_transformer_l0_regularization,26.08,0.559724509716,2.2222222222222222e-7,cubic,0,500000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.64,0.538296461105,2.2222222222222222e-7,cubic,0,500000,label_smoothing
sparse_transformer_l0_regularization,25.54,0.484032183886,2.2222222222222222e-7,cubic,0,500000,none
sparse_transformer_l0_regularization,26.82,0.340343207121,1.5555555555555554e-7,linear,0,500000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.8,0.316078364849,1.5555555555555554e-7,linear,0,500000,label_smoothing
sparse_transformer_l0_regularization,26.11,0.270613759756,1.5555555555555554e-7,linear,0,500000,none
sparse_transformer_l0_regularization,26.24,0.470343261957,1.5555555555555554e-7,cubic,0,500000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.87,0.446642696857,1.5555555555555554e-7,cubic,0,500000,label_smoothing
sparse_transformer_l0_regularization,25.9,0.395383536816,1.5555555555555554e-7,cubic,0,500000,none
sparse_transformer_l0_regularization,26.75,0.22998662293,8.88888888888889e-8,linear,0,500000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.18,0.20667642355,8.88888888888889e-8,linear,0,500000,label_smoothing
sparse_transformer_l0_regularization,25.68,0.166576087475,8.88888888888889e-8,linear,0,500000,none
sparse_transformer_l0_regularization,26.65,0.342604875565,8.88888888888889e-8,cubic,0,500000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.7,0.321480840445,8.88888888888889e-8,cubic,0,500000,label_smoothing
sparse_transformer_l0_regularization,25.36,0.275517553091,8.88888888888889e-8,cubic,0,500000,none
sparse_transformer_l0_regularization,26.94,0.0169191770256,2.2222222222222224e-8,linear,0,500000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.26,0.011195467785,2.2222222222222224e-8,linear,0,500000,label_smoothing
sparse_transformer_l0_regularization,25.67,0.00561700249091,2.2222222222222224e-8,linear,0,500000,none
sparse_transformer_l0_regularization,26.72,0.0626325532794,2.2222222222222224e-8,cubic,0,500000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.67,0.0474849194288,2.2222222222222224e-8,cubic,0,500000,label_smoothing
sparse_transformer_l0_regularization,25.41,0.0265085026622,2.2222222222222224e-8,cubic,0,500000,none
sparse_transformer_l0_regularization,23.42,0.807284593582,2.888888888888889e-7,linear,0,1,dropout+label_smoothing
sparse_transformer_l0_regularization,24.46,0.806386947632,2.888888888888889e-7,linear,0,1,label_smoothing
sparse_transformer_l0_regularization,24.41,0.768071293831,2.888888888888889e-7,linear,0,1,none
sparse_transformer_l0_regularization,22.88,0.843473792076,3.555555555555556e-7,linear,0,1,dropout+label_smoothing
sparse_transformer_l0_regularization,23.87,0.84387165308,3.555555555555556e-7,linear,0,1,label_smoothing
sparse_transformer_l0_regularization,23.97,0.810561418533,3.555555555555556e-7,linear,0,1,none
sparse_transformer_l0_regularization,22.26,0.868908345699,4.222222222222222e-7,linear,0,1,dropout+label_smoothing
sparse_transformer_l0_regularization,23.14,0.869241893291,4.222222222222222e-7,linear,0,1,label_smoothing
sparse_transformer_l0_regularization,23.6,0.841091692448,4.222222222222222e-7,linear,0,1,none
sparse_transformer_l0_regularization,24.76,0.705003619194,2.888888888888889e-7,linear,0,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.68,0.692927181721,2.888888888888889e-7,linear,0,100000,label_smoothing
sparse_transformer_l0_regularization,25.48,0.640393137932,2.888888888888889e-7,linear,0,100000,none
sparse_transformer_l0_regularization,24.37,0.751554906368,2.888888888888889e-7,cubic,0,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.17,0.744411349297,2.888888888888889e-7,cubic,0,100000,label_smoothing
sparse_transformer_l0_regularization,25.29,0.699217617512,2.888888888888889e-7,cubic,0,100000,none
sparse_transformer_l0_regularization,26.25,0.532741725445,2.888888888888889e-7,linear,100000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.79,0.495496064425,2.888888888888889e-7,linear,100000,100000,label_smoothing
sparse_transformer_l0_regularization,25.79,0.436149001122,2.888888888888889e-7,linear,100000,100000,none
sparse_transformer_l0_regularization,25.96,0.564964950085,2.888888888888889e-7,cubic,100000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.3,0.531789064407,2.888888888888889e-7,cubic,100000,100000,label_smoothing
sparse_transformer_l0_regularization,25.91,0.46877387166,2.888888888888889e-7,cubic,100000,100000,none
sparse_transformer_l0_regularization,26.91,0.386275738478,2.888888888888889e-7,linear,200000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.42,0.347334206104,2.888888888888889e-7,linear,200000,100000,label_smoothing
sparse_transformer_l0_regularization,26.16,0.296961158514,2.888888888888889e-7,linear,200000,100000,none
sparse_transformer_l0_regularization,26.79,0.423220276833,2.888888888888889e-7,cubic,200000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.45,0.381315469742,2.888888888888889e-7,cubic,200000,100000,label_smoothing
sparse_transformer_l0_regularization,26.03,0.326430350542,2.888888888888889e-7,cubic,200000,100000,none
sparse_transformer_l0_regularization,26.69,0.244589373469,2.888888888888889e-7,linear,300000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.45,0.209576427937,2.888888888888889e-7,linear,300000,100000,label_smoothing
sparse_transformer_l0_regularization,25.84,0.175402149558,2.888888888888889e-7,linear,300000,100000,none
sparse_transformer_l0_regularization,26.79,0.279370337725,2.888888888888889e-7,cubic,300000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.95,0.242362037301,2.888888888888889e-7,cubic,300000,100000,label_smoothing
sparse_transformer_l0_regularization,25.71,0.20197249949,2.888888888888889e-7,cubic,300000,100000,none
sparse_transformer_l0_regularization,27.21,0.0643142536283,2.888888888888889e-7,linear,400000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.85,0.0504091046751,2.888888888888889e-7,linear,400000,100000,label_smoothing
sparse_transformer_l0_regularization,25.75,0.0358332395554,2.888888888888889e-7,linear,400000,100000,none
sparse_transformer_l0_regularization,27.07,0.112893745303,2.888888888888889e-7,cubic,400000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.5,0.0929676145315,2.888888888888889e-7,cubic,400000,100000,label_smoothing
sparse_transformer_l0_regularization,25.79,0.0730279535055,2.888888888888889e-7,cubic,400000,100000,none
sparse_transformer_l0_regularization,24.66,0.753527104855,3.555555555555556e-7,linear,0,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.26,0.743513166904,3.555555555555556e-7,linear,0,100000,label_smoothing
sparse_transformer_l0_regularization,25.19,0.6964828372,3.555555555555556e-7,linear,0,100000,none
sparse_transformer_l0_regularization,23.79,0.794471383095,3.555555555555556e-7,cubic,0,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.06,0.789804279804,3.555555555555556e-7,cubic,0,100000,label_smoothing
sparse_transformer_l0_regularization,24.67,0.749154865742,3.555555555555556e-7,cubic,0,100000,none
sparse_transformer_l0_regularization,26.01,0.590274214745,3.555555555555556e-7,linear,100000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.48,0.553992271423,3.555555555555556e-7,linear,100000,100000,label_smoothing
sparse_transformer_l0_regularization,25.99,0.490755617619,3.555555555555556e-7,linear,100000,100000,none
sparse_transformer_l0_regularization,25.85,0.622308075428,3.555555555555556e-7,cubic,100000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.05,0.590339899063,3.555555555555556e-7,cubic,100000,100000,label_smoothing
sparse_transformer_l0_regularization,26.01,0.526942312717,3.555555555555556e-7,cubic,100000,100000,none
sparse_transformer_l0_regularization,26.71,0.44286391139,3.555555555555556e-7,linear,200000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.62,0.398745328188,3.555555555555556e-7,linear,200000,100000,label_smoothing
sparse_transformer_l0_regularization,25.84,0.343507498503,3.555555555555556e-7,linear,200000,100000,none
sparse_transformer_l0_regularization,26.52,0.478639781475,3.555555555555556e-7,cubic,200000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.55,0.435474693775,3.555555555555556e-7,cubic,200000,100000,label_smoothing
sparse_transformer_l0_regularization,26.18,0.374182194471,3.555555555555556e-7,cubic,200000,100000,none
sparse_transformer_l0_regularization,27.04,0.281359940767,3.555555555555556e-7,linear,300000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.25,0.242985442281,3.555555555555556e-7,linear,300000,100000,label_smoothing
sparse_transformer_l0_regularization,25.65,0.202300205827,3.555555555555556e-7,linear,300000,100000,none
sparse_transformer_l0_regularization,27.02,0.321149945259,3.555555555555556e-7,cubic,300000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.51,0.279607415199,3.555555555555556e-7,cubic,300000,100000,label_smoothing
sparse_transformer_l0_regularization,25.91,0.233278095722,3.555555555555556e-7,cubic,300000,100000,none
sparse_transformer_l0_regularization,26.85,0.0828768759966,3.555555555555556e-7,linear,400000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.56,0.0673841908574,3.555555555555556e-7,linear,400000,100000,label_smoothing
sparse_transformer_l0_regularization,25.54,0.0499385856092,3.555555555555556e-7,linear,400000,100000,none
sparse_transformer_l0_regularization,27,0.134866505861,3.555555555555556e-7,cubic,400000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.29,0.111405432224,3.555555555555556e-7,cubic,400000,100000,label_smoothing
sparse_transformer_l0_regularization,25.83,0.0896611660719,3.555555555555556e-7,cubic,400000,100000,none
sparse_transformer_l0_regularization,23.88,0.789538443089,4.222222222222222e-7,linear,0,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,24.97,0.782040119171,4.222222222222222e-7,linear,0,100000,label_smoothing
sparse_transformer_l0_regularization,24.79,0.738838732243,4.222222222222222e-7,linear,0,100000,none
sparse_transformer_l0_regularization,23.65,0.825138628483,4.222222222222222e-7,cubic,0,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,24.27,0.822867810726,4.222222222222222e-7,cubic,0,100000,label_smoothing
sparse_transformer_l0_regularization,24.66,0.786504626274,4.222222222222222e-7,cubic,0,100000,none
sparse_transformer_l0_regularization,25.55,0.638269722462,4.222222222222222e-7,linear,100000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.51,0.603384554386,4.222222222222222e-7,linear,100000,100000,label_smoothing
sparse_transformer_l0_regularization,25.63,0.542948663235,4.222222222222222e-7,linear,100000,100000,none
sparse_transformer_l0_regularization,25.55,0.669528365135,4.222222222222222e-7,cubic,100000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.15,0.63921546936,4.222222222222222e-7,cubic,100000,100000,label_smoothing
sparse_transformer_l0_regularization,25.88,0.578665196896,4.222222222222222e-7,cubic,100000,100000,none
sparse_transformer_l0_regularization,26.48,0.490907251835,4.222222222222222e-7,linear,200000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.81,0.443247914314,4.222222222222222e-7,linear,200000,100000,label_smoothing
sparse_transformer_l0_regularization,26,0.383116990328,4.222222222222222e-7,linear,200000,100000,none
sparse_transformer_l0_regularization,26.51,0.527180612087,4.222222222222222e-7,cubic,200000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.96,0.482308298349,4.222222222222222e-7,cubic,200000,100000,label_smoothing
sparse_transformer_l0_regularization,26.35,0.418882638216,4.222222222222222e-7,cubic,200000,100000,none
sparse_transformer_l0_regularization,26.98,0.315686404705,4.222222222222222e-7,linear,300000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.73,0.275236725807,4.222222222222222e-7,linear,300000,100000,label_smoothing
sparse_transformer_l0_regularization,25.44,0.228832602501,4.222222222222222e-7,linear,300000,100000,none
sparse_transformer_l0_regularization,27.02,0.360317587852,4.222222222222222e-7,cubic,300000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.8,0.315304428339,4.222222222222222e-7,cubic,300000,100000,label_smoothing
sparse_transformer_l0_regularization,25.96,0.264792561531,4.222222222222222e-7,cubic,300000,100000,none
sparse_transformer_l0_regularization,26.9,0.0980386286974,4.222222222222222e-7,linear,400000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.26,0.0808302611113,4.222222222222222e-7,linear,400000,100000,label_smoothing
sparse_transformer_l0_regularization,25.49,0.0622689723969,4.222222222222222e-7,linear,400000,100000,none
sparse_transformer_l0_regularization,27.25,0.154290825129,4.222222222222222e-7,cubic,400000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.16,0.129814893007,4.222222222222222e-7,cubic,400000,100000,label_smoothing
sparse_transformer_l0_regularization,25.61,0.104466222227,4.222222222222222e-7,cubic,400000,100000,none
sparse_transformer_l0_regularization,25.69,0.641263723373,2.888888888888889e-7,linear,0,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.91,0.6229570508,2.888888888888889e-7,linear,0,200000,label_smoothing
sparse_transformer_l0_regularization,25.93,0.567472159863,2.888888888888889e-7,linear,0,200000,none
sparse_transformer_l0_regularization,24.98,0.712869942188,2.888888888888889e-7,cubic,0,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.5,0.703328251839,2.888888888888889e-7,cubic,0,200000,label_smoothing
sparse_transformer_l0_regularization,25.57,0.653191447258,2.888888888888889e-7,cubic,0,200000,none
sparse_transformer_l0_regularization,26.27,0.474559813738,2.888888888888889e-7,linear,100000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.63,0.435292333364,2.888888888888889e-7,linear,100000,200000,label_smoothing
sparse_transformer_l0_regularization,25.83,0.379931032658,2.888888888888889e-7,linear,100000,200000,none
sparse_transformer_l0_regularization,26.22,0.536175131798,2.888888888888889e-7,cubic,100000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.72,0.498703747988,2.888888888888889e-7,cubic,100000,200000,label_smoothing
sparse_transformer_l0_regularization,25.8,0.438955307007,2.888888888888889e-7,cubic,100000,200000,none
sparse_transformer_l0_regularization,26.93,0.328709512949,2.888888888888889e-7,linear,200000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.5,0.290297538042,2.888888888888889e-7,linear,200000,200000,label_smoothing
sparse_transformer_l0_regularization,25.73,0.247249737382,2.888888888888889e-7,linear,200000,200000,none
sparse_transformer_l0_regularization,26.59,0.393655270338,2.888888888888889e-7,cubic,200000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.88,0.352016866207,2.888888888888889e-7,cubic,200000,200000,label_smoothing
sparse_transformer_l0_regularization,25.64,0.30008494854,2.888888888888889e-7,cubic,200000,200000,none
sparse_transformer_l0_regularization,27.15,0.17669890821,2.888888888888889e-7,linear,300000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.6,0.151029214263,2.888888888888889e-7,linear,300000,200000,label_smoothing
sparse_transformer_l0_regularization,25.52,0.124203629792,2.888888888888889e-7,linear,300000,200000,none
sparse_transformer_l0_regularization,26.83,0.243432611227,2.888888888888889e-7,cubic,300000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.31,0.211212515831,2.888888888888889e-7,cubic,300000,200000,label_smoothing
sparse_transformer_l0_regularization,25.9,0.17729523778,2.888888888888889e-7,cubic,300000,200000,none
sparse_transformer_l0_regularization,25.06,0.694571852684,3.555555555555556e-7,linear,0,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.94,0.677134633064,3.555555555555556e-7,linear,0,200000,label_smoothing
sparse_transformer_l0_regularization,25.58,0.62488424778,3.555555555555556e-7,linear,0,200000,none
sparse_transformer_l0_regularization,24.28,0.760256290436,3.555555555555556e-7,cubic,0,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.3,0.752084612846,3.555555555555556e-7,cubic,0,200000,label_smoothing
sparse_transformer_l0_regularization,24.97,0.706315219402,3.555555555555556e-7,cubic,0,200000,none
sparse_transformer_l0_regularization,26.23,0.529960870743,3.555555555555556e-7,linear,100000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.64,0.490282714367,3.555555555555556e-7,linear,100000,200000,label_smoothing
sparse_transformer_l0_regularization,26.01,0.4306614995,3.555555555555556e-7,linear,100000,200000,none
sparse_transformer_l0_regularization,26.12,0.592482089996,3.555555555555556e-7,cubic,100000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.24,0.558106660843,3.555555555555556e-7,cubic,100000,200000,label_smoothing
sparse_transformer_l0_regularization,25.87,0.496157169342,3.555555555555556e-7,cubic,100000,200000,none
sparse_transformer_l0_regularization,26.54,0.375441551208,3.555555555555556e-7,linear,200000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.45,0.332558989525,3.555555555555556e-7,linear,200000,200000,label_smoothing
sparse_transformer_l0_regularization,25.79,0.283407688141,3.555555555555556e-7,linear,200000,200000,none
sparse_transformer_l0_regularization,26.62,0.445878744125,3.555555555555556e-7,cubic,200000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.68,0.401118099689,3.555555555555556e-7,cubic,200000,200000,label_smoothing
sparse_transformer_l0_regularization,25.93,0.342988073826,3.555555555555556e-7,cubic,200000,200000,none
sparse_transformer_l0_regularization,27.29,0.204724431038,3.555555555555556e-7,linear,300000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.76,0.175082057714,3.555555555555556e-7,linear,300000,200000,label_smoothing
sparse_transformer_l0_regularization,25.91,0.144569054246,3.555555555555556e-7,linear,300000,200000,none
sparse_transformer_l0_regularization,26.83,0.283415615559,3.555555555555556e-7,cubic,300000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.23,0.244802162051,3.555555555555556e-7,cubic,300000,200000,label_smoothing
